Melissandre,Premium,Sap Hearts,Marauder,Elfine,2020_06_12~175~0~5~0~6~0~8~0~1stA~1~2~0~0~1stBS~yes#f#f#0#0#f#4#Hit#400#0#0#0#Ally#150#+[VAL] per#Elfine#2#0#0#0#0#~2ndBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~0~0~0~1stMS~yes#f#f#0#0#f#1#Dodge#1#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#t#f#9#0#f#1#Rage#30#0#0#0#No Add Effect#0#+[VAL] per#Elfine#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~3~0~0~1stTS~yes#f#f#0#0#f#3#Physical Attack#0#0#0#0#No Add Effect#0#+[VAL] per#Elfine#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Dice Change#0#0#3#0#No Add Effect#0#+[VAL] per#Elfine#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#damaging#damaging#buffing#buffing#damaging#DejaPAing#dicing#damaging#~,Hit,None,None,Dodge,Rage,None,Physical Attack,DC,None,per Ally,n,n,nada,nada,nada
Moarg,Premium,Sap Hearts,Warrior,Homchai,2020_06_12~120~0~9~0~8~0~8~0~1stA~2~0~0~0~1stBS~yes#f#f#0#0#f#1#Shock#300#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Strength +#150#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~3~0~0~1stMS~yes#t#f#31#0#f#1#Critical#2#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~1~0~0~1stTS~yes#f#f#0#0#f#1#Hit#600#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#2#Dice Change#0#0#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#buffing#damaging#damaging#damaging#dicing#damaging#~,Shock,+STR,None,Critical,None,None,Hit,DC,None,n,n,n,nada,nada,nada
Mush,Exclusive,Sap Hearts,Warrior,Guem,2020_06_12~130~0~8~0~8~0~8~0~1stA~1~2~0~0~1stBS~yes#f#f#0#0#f#1#Spellbreaker#450#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Dodge#1#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~1~3~0~1stMS~yes#f#f#0#0#f#1#Shock#4#0#0#0#Bonus/Malus#0#[VAL] x#Strength#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Strength +#60#0#0#0#No Add Effect#0#[VAL] x#Strength#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~0~0~0~1stTS~yes#f#f#0#0#f#1#Spellbreaker#450#0#0#0#No Add Effect#0#[VAL] x#Strength#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#7#Dice Change#0#0#3#0#No Add Effect#0#[VAL] x#Strength#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#damaging#buffing#damaging#damaging#dicing#damaging#~,Spellbreaker,Dodge,None,Shock,+STR,None,Spellbreaker,DC,None,per Bonus/Malus,n,n,nada,nada,nada
Nahima,Premium,Sap Hearts,Mage,Elfine,2020_06_12~100~0~5~0~5~0~8~0~1stA~1~2~0~0~1stBS~yes#f#f#0#0#f#1#Spellbreaker#500#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Strength +#50#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~1~0~0~1stMS~yes#f#f#0#0#f#4#Fireball#1#0#0#0#Bonus/Malus#0#[VAL] x#Strength#0#0#0#0#0#~2ndMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~3~0~0~1stTS~yes#f#f#0#0#f#1#Heal#500#0#0#0#Defender#750#[VAL] if dfd#Strength#0#0#0#0#0#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#damaging#damaging#damaging#damaging#damaging#damaging#~,Spellbreaker,+STR,None,Fireball,None,None,Heal,None,None,Defender,per Bonus/Malus,n,nada,nada,nada
Odonata,Exclusive,Sap Hearts,Warrior,Elfine,2020_06_12~125~0~5~0~8~0~8~0~1stA~1~3~0~0~1stBS~yes#f#f#0#0#f#3#Physical Attack#0#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Shield#300#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~0~0~0~1stMS~yes#f#f#0#0#f#1#Shield Bash#400#0#0#2#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Dice Change#0#2#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~2~2~2~0~1stTS~yes#f#f#0#0#f#1#Hit#1600#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Scarab#2#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~DejaPAing#buffing#damaging#damaging#dicing#damaging#damaging#buffing#damaging#~,Physical Attack,Shield,None,Shield Bash,DC,None,Hit,Scarab,None,n,n,n,nada,nada,nada
Olbat,Premium,Sap Hearts,Warrior,Beast,2020_06_12~120~0~1~0~8~0~8~0~1stA~1~3~0~0~1stBS~yes#f#f#0#0#f#1#Hit#1200#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Berserk#60#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~2~0~0~1stMS~yes#f#f#0#0#f#5#Hit#250#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#t#f#23#0#f#1#+DMG#125#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~0~0~0~1stTS~yes#f#f#0#0#f#1#Hit#2#0#0#0#Bonus/Malus#0#[VAL] x#Strength#0#0#0#0#0#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~4~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#damaging#buffing#damaging#damaging#damaging#damaging#~,Hit,Berserk,None,Hit,+DMG,None,Hit,None,None,per Bonus/Malus,n,n,nada,nada,nada
Ourenos,Exclusive,Sap Hearts,Warrior,Eltarite,2020_06_12~200~0~6~0~8~0~8~0~1stA~2~0~0~0~1stBS~yes#f#f#0#0#f#1#Thorn#150#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Rage#150#0#0#0#Ally#0#[VAL] x#Elfine#1#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~0~0~0~1stMS~yes#f#f#0#0#f#1#Physical Attack#0#0#0#0#No Add Effect#0#[VAL] x#Elfine#0#0#0#0#0#~2ndMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~3~0~0~0~1stTS~yes#f#f#0#0#f#1#Heal#600#0#0#0#No Add Effect#0#[VAL] x#Elfine#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Strength +#300#0#0#0#Ally#0#[VAL] x#Homchai#1#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~4~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#buffing#damaging#DejaPAing#damaging#damaging#damaging#buffing#damaging#~,Thorn,Rage,None,Physical Attack,None,None,Heal,+STR,None,per Ally,n,n,nada,nada,nada
Pilferess,Premium,Sap Hearts,Marauder,Beast,2020_06_12~150~0~1~7~6~0~8~0~1stA~3~0~0~0~1stBS~yes#f#f#0#0#f#1#Critical#2#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Dice Change#0#2#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~1~0~0~1stMS~yes#f#f#0#0#f#4#Hit#200#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~2~0~0~1stTS~yes#f#f#0#0#f#1#Hit#600#0#0#0#VS#900#[VAL] VS#Golem#0#0#0#0#0#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#dicing#damaging#damaging#damaging#damaging#damaging#damaging#damaging#~,Critical,DC,None,Hit,None,None,Hit,None,None,VS,n,n,nada,nada,nada
Quercus,Exclusive,Sap Hearts,Warrior,Dais,2020_06_12~120~0~2~0~8~0~8~0~1stA~1~1~0~0~1stBS~yes#f#f#0#0#f#1#Hit#600#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Strength +#200#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~2~0~0~0~1stMS~yes#f#f#0#0#f#1#Hit#270#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Thorn#90#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~3~0~0~1stTS~yes#f#f#0#0#f#1#Heal#500#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Riposte#2#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~4~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#damaging#buffing#damaging#damaging#buffing#damaging#~,Hit,+STR,None,Hit,Thorn,None,Heal,Riposte,None,n,n,n,nada,nada,nada
Rahal,Exclusive,Sap Hearts,Berserker,Human,2020_06_12~160~0~10~0~2~0~8~0~1stA~1~2~0~0~1stBS~yes#f#f#0#0#f#1#+DMG#120#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Rage#60#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~3~0~0~1stMS~yes#f#f#0#0#f#1#Fireball#400#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Strength +#80#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~0~0~0~1stTS~yes#f#f#0#0#f#1#Physical Attack#0#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#buffing#damaging#damaging#buffing#damaging#DejaPAing#damaging#damaging#~,+DMG,Rage,None,Fireball,+STR,None,Physical Attack,None,None,n,n,n,nada,nada,nada
Rainspeaker,Exclusive,Sap Hearts,Mage,Beast,2020_06_12~60~150~1~0~5~0~8~0~1stA~1~1~0~0~1stBS~yes#f#f#0#0#f#1#Shock#1500#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Blessing#150#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~3~0~0~0~1stMS~yes#f#f#0#0#f#1#+DMG#2#0#0#0#Bonus/Malus#0#[VAL] x#-DMG#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#2#Smite#1#0#0#0#No Add Effect#0#[VAL] x#-DMG#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~2~0~0~1stTS~yes#f#f#0#0#f#5#Hit#400#0#0#0#No Add Effect#0#[VAL] x#-DMG#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Purify#2#0#0#0#No Add Effect#0#[VAL] x#-DMG#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#buffing#damaging#damaging#damaging#buffing#damaging#~,Shock,Blessing,None,+DMG,Smite,None,Hit,Purify,None,per Bonus/Malus,n,n,nada,nada,nada
Rargnor,Basic,Sap Hearts,Warrior,Homchai,2020_06_12~130~0~9~0~8~0~8~0~1stA~2~0~0~0~1stBS~yes#f#f#0#0#f#1#Berserk#150#0#0#0#Ally#75#+[VAL] per#Marauder#0#0#0#0#19#~2ndBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~3~0~0~1stMS~yes#f#f#0#0#f#1#Hit#800#0#0#0#Ally#400#+[VAL] per#Mage#0#0#0#0#18#~2ndMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~0~0~0~1stTS~yes#f#f#0#0#f#1#Strength +#300#0#0#0#Ally#150#+[VAL] per#Warrior#0#0#0#0#22#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~4~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#damaging#damaging#damaging#damaging#damaging#buffing#damaging#damaging#~,Berserk,None,None,Hit,None,None,+STR,None,None,per Ally,n,n,nada,nada,nada
Red-Mark,Exclusive,Sap Hearts,Warrior,Homchai,2020_06_12~90~0~9~0~8~0~8~0~1stA~1~3~0~0~1stBS~yes#f#f#0#0#f#1#Shock#410#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Shield#260#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~1~0~0~1stMS~yes#f#f#0#0#f#1#Shield Bash#300#0#0#2#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Shield#300#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~2~0~0~0~1stTS~yes#f#f#0#0#f#1#Strength x#2#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Dice Change#0#0#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#damaging#buffing#damaging#buffing#dicing#damaging#~,Shock,Shield,None,Shield Bash,Shield,None,+STR,DC,None,n,n,n,nada,nada,nada
Rockspeaker,Premium,Sap Hearts,Mage,Homchai,2020_06_12~150~0~9~0~5~0~8~0~1stA~1~3~0~0~1stBS~yes#f#f#0#0#f#1#Fireball#1200#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Strength +#200#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~2~0~0~0~1stMS~yes#f#f#0#0#f#1#Shield#4#0#0#0#Bonus/Malus#0#[VAL] x#Strength#0#0#0#0#19#~2ndMS~yes#f#f#0#0#f#1#Dice Change#0#1#3#0#No Add Effect#0#[VAL] x#Strength#0#0#0#0#19#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~0~0~0~1stTS~yes#f#f#0#0#f#1#Hit#600#0#0#0#No Add Effect#0#[VAL] x#Strength#0#0#0#0#19#~2ndTS~yes#f#f#0#0#f#1#Dice Change#0#0#3#0#No Add Effect#0#[VAL] x#Strength#0#0#0#0#19#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#buffing#dicing#damaging#damaging#dicing#damaging#~,Fireball,+STR,None,Shield,DC,None,Hit,DC,None,per Bonus/Malus,n,n,nada,nada,nada
Row'ya,Exclusive,Sap Hearts,Marauder,Dais,2020_06_12~150~0~2~0~6~0~8~0~1stA~1~3~3~0~1stBS~yes#f#f#0#0#f#2#Hit#1000#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Thorn#200#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~0~0~0~1stMS~yes#f#f#0#0#f#2#Hit#100#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Strength +#100#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~2~0~0~1stTS~yes#f#f#0#0#f#4#Physical Attack#0#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~4~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#damaging#buffing#damaging#DejaPAing#damaging#damaging#~,Hit,Thorn,None,Hit,+STR,None,Physical Attack,None,None,n,n,n,nada,nada,nada
